"ID
(#):","Week
(#):","Date
(mm-dd-yy):","Distance
(mi):","Time
(h:m:s):","Minutes
(min):","Pace
(min/mi):","Elevation Gain
(ft):","Max Elevation
(ft):","Calories
(Cal):",App:,Shoes:,Run Type:,City:,Location:,Terrain:,Note:
586,94,07-11-26,4.59,0:43:32,43.53,9:29,26,2437,469,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
587,94,07-12-26,10.11,1:27:29,87.48,8:39,85,2736,1363,Strava,Asics Gel-Venture 11,Run Club,Boise,Greenbelt - Push & Pour Coffee,Asphalt,Boise Area Runners
588,95,07-13-26,13.13,1:56:30,116.50,8:52,361,2463,1353,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
589,95,07-13-26,3.13,0:29:49,29.82,9:32,36,2436,329,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
590,95,07-14-26,6.33,0:49:37,49.62,7:50,13,2720,640,Garmin,Asics Gel-Nimbus 28,Run Club,Boise,Boise High School Track,Track,Boise Area Runners
591,95,07-15-26,10.47,1:37:39,97.65,9:20,292,2467,1082,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
592,95,07-15-26,6.23,0:58:12,58.20,9:21,115,2562,656,Garmin,Asics Gel-Venture 11,Run Club,Nampa,Kingfisher Trail,Gravel Road,Boise Area Runners
593,95,07-16-26,7.68,1:11:28,71.47,9:18,115,2465,795,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
594,95,07-16-26,7.51,1:09:33,69.55,9:16,79,2431,727,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
595,95,07-17-26,6.50,0:54:22,54.37,8:22,72,2445,656,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
596,95,07-18-26,9.66,1:40:53,100.88,10:27,1198,3075,1052,Garmin,Asics Novablast 6,Run Club,Boise,Harrison Hollow Trail,Dirt Hills,Boise Run Collective
597,95,07-18-26,11.23,1:47:51,107.85,9:36,240,2465,1194,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
598,95,07-19-26,9.48,1:33:49,93.82,9:54,1552,3814,1010,Garmin,Asics Gel-Venture 11,Run Club,Boise,Camel's Back Trail,Dirt Hills,Boise Area Runners
599,95,07-19-26,6.60,1:00:41,60.68,9:12,72,2760,693,Garmin,Asics Novablast 6,Solo Run,Boise,Suburbs,Greenbelt,Daily Run
600,95,07-19-26,2.02,0:18:32,18.53,9:10,23,2433,203,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
601,96,07-20-26,9.66,1:28:24,88.40,9:09,154,2480,979,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
602,96,07-21-26,6.53,0:54:41,54.68,8:22,7,2722,697,Garmin,Asics Novablast 6,Run Club,Boise,Boise High School Track,Track,Boise Area Runners
603,96,07-21-26,6.60,0:57:23,57.38,8:42,36,2709,700,Garmin,Asics Gel-Nimbus 28,Run Club,Boise,Boise High School Track,Track,Boise Area Runners
604,96,07-22-26,11.67,1:55:04,115.07,9:52,338,2469,1203,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
605,96,07-22-26,6.39,0:55:27,55.45,8:41,0,2511,535,Garmin,Asics Novablast 6,Run Club,Nampa,Harward Rec Center,Indoor Track,Boise Area Runners
606,96,07-23-26,8.60,1:20:08,80.13,9:19,138,2465,887,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
607,96,07-23-26,4.00,0:35:28,35.47,8:52,49,2446,380,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
608,96,07-24-26,6.50,0:56:45,56.75,8:44,62,2434,657,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
609,96,07-25-26,6.50,0:54:21,54.35,8:22,69,2432,650,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
610,96,07-25-26,6.50,0:59:31,59.52,9:09,75,2435,664,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
611,96,07-26-26,9.27,1:29:07,89.12,9:37,1332,3939,1045,Garmin,Asics Gel-Venture 11,Run Club,Boise,Camel's Back Trail,Dirt Hills,Boise Area Runners
612,96,07-26-26,7.82,1:15:39,75.65,9:40,141,2469,809,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
613,97,07-27-26,6.33,0:57:38,57.63,9:06,75,2435,619,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
614,97,07-28-26,6.27,0:52:56,52.93,8:27,0,2511,576,Garmin,Asics Gel-Nimbus 28,Run Club,Nampa,Harward Rec Center,Indoor Track,Boise Area Runners
615,97,07-29-26,6.26,0:48:17,48.28,7:43,0,2511,620,Strava,Asics Novablast 6,Run Club,Nampa,Harward Rec Center,Indoor Track,Boise Area Runners
616,97,07-30-26,7.29,0:58:47,58.78,8:04,115,2474,746,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
617,97,07-31-26,6.32,0:49:01,49.02,7:45,118,2470,648,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
618,97,08-01-26,7.27,1:05:59,65.98,9:05,121,2467,779,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
619,97,08-02-26,7.15,1:00:01,60.02,8:24,171,2477,718,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
620,97,08-02-26,13.21,2:08:54,128.90,9:45,387,2461,1382,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
621,98,08-03-26,6.25,0:58:46,58.77,9:24,141,2480,671,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
622,98,08-04-26,7.22,1:05:39,65.65,9:06,118,2466,697,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
623,98,08-05-26,6.54,0:55:05,55.08,8:25,0,2511,460,Garmin,Asics Novablast 6,Run Club,Nampa,Harward Rec Center,Indoor Track,Boise Area Runners
624,98,08-06-26,7.30,1:03:40,63.67,8:43,118,2476,698,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
625,98,08-07-26,7.30,1:01:22,61.37,8:24,128,2475,758,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
626,98,08-08-26,6.26,0:54:11,54.18,8:39,115,2480,665,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
627,98,08-08-26,8.00,1:13:42,73.70,9:13,0,2511,904,Garmin,Asics Gel-Nimbus 28,Solo Run,Nampa,Harward Rec Center,Indoor Track,Daily Run
628,98,08-09-26,11.12,1:53:51,113.85,10:14,1457,3937,1192,Garmin,Asics Gel-Venture 11,Run Club,Boise,Camel's Back Trail,Dirt Hills,Boise Area Runners
629,99,08-10-26,6.27,0:55:50,55.83,8:54,66,2429,628,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
630,99,08-11-26,6.24,0:55:54,55.90,8:58,72,2440,641,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
631,99,08-12-26,6.25,1:01:25,61.42,9:50,131,2558,664,Garmin,Asics Gel-Venture 11,Run Club,Nampa,Kingfisher Trail,Gravel Road,Boise Area Runners
632,99,08-13-26,6.30,0:56:41,56.68,9:00,75,2432,593,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
633,99,08-14-26,6.43,1:01:08,61.13,9:30,62,2435,647,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
634,99,08-15-26,18.62,3:54:16,234.27,12:35,2969,5801,2007,Garmin,Asics Gel-Venture 11,Run Club,Boise,Hawkins Range Reserve Trail,Dirt Hills,Boise Long Run Club
635,99,08-16-26,10.07,1:33:10,93.17,9:15,1476,3923,1113,Garmin,Asics Gel-Venture 11,Run Club,Boise,Camel's Back Trail,Dirt Hills,Boise Area Runners
636,100,08-17-26,7.29,1:06:28,66.47,9:07,121,2463,722,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
637,100,08-18-26,6.29,0:58:37,58.62,9:19,72,2432,655,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
638,100,08-19-26,3.36,0:26:32,26.53,7:54,46,2675,352,Garmin,Asics Gel-Nimbus 28,Run Club,Boise,Greenbelt - Idaho River Sports,Asphalt,Boise Run Collective
639,100,08-19-26,8.40,1:22:00,82.00,9:46,138,2465,858,Garmin,Asics Gel-Nimbus 28,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
640,100,08-20-26,3.23,0:32:59,32.98,10:13,39,2430,333,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
641,100,08-20-26,3.36,0:31:44,31.73,9:27,30,2424,329,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
642,100,08-21-26,6.26,0:59:58,59.97,9:35,0,2511,436,Garmin,Asics Gel-Nimbus 28,Run Club,Nampa,Harward Rec Center,Indoor Track,Boise Area Runners
643,100,08-22-26,6.51,0:57:59,57.98,8:54,62,2435,677,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
644,100,08-22-26,6.32,1:01:17,61.28,9:42,66,2440,671,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
645,100,08-23-26,9.27,1:47:07,107.12,11:33,1358,3930,1019,Garmin,Asics Gel-Venture 11,Run Club,Boise,Camel's Back Trail,Dirt Hills,Boise Area Runners
646,101,08-24-26,11.00,,0.00,0:00,,,,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
647,101,08-25-26,10.00,,0.00,0:00,,,,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
648,101,08-26-26,4.00,,0.00,0:00,,,,Garmin,Asics Gel-Nimbus 28,Run Club,Boise,Boise High School Track,Track,Tree City Track Club
649,101,08-26-26,6.00,,0.00,0:00,,,,Garmin,Asics Gel-Venture 11,Run Club,Nampa,Kingfisher Trail,Gravel Road,Boise Area Runners
650,101,08-27-26,7.00,,0.00,0:00,,,,Garmin,Saucony Cohesion 17,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
651,101,08-28-26,7.00,,0.00,0:00,,,,Garmin,Asics Novablast 6,Solo Run,Caldwell,Suburbs,Concrete,Daily Run
652,101,08-29-26,6.25,,0.00,0:00,,,,Garmin,Asics Gel-Nimbus 28,Race,Nampa,Centennial Elementary School,Asphalt,Great Futures 10K
654,101,08-30-26,9.00,,0.00,0:00,,,,Garmin,Asics Gel-Venture 11,Run Club,Boise,Camel's Back Trail,Dirt Hills,Boise Area Runners
